symbol,side,entry_price,entry_time,stop_price,vwap,shares,or_high,or_low,or_range,or_in_atr,base_range,atr,stop_distance,r_amount,target_r1,target_r2,exit_price,exit_reason,pnl,r_multiple,date,logged_at
SYMBOL,LONG,230.94000244140625,09:55:00,230.0846354546422,230.1712132788261,292,230.94000244140625,229.19000244140625,1.75,2.02130281800958,1.430999755859375,0.8657782418387276,0.8553669867640394,0.8553669867640394,232.65073641493433,233.50610340169837,230.0846354546422,STOP_LOSS,-249.76716013509952,-1.0,2025-09-12,2025-11-07T10:34:34.666027
SYMBOL,SHORT,236.77999877929688,09:45:00,237.00966267606495,236.9430497784645,1088,238.19000244140625,236.77999877929688,1.410003662109375,2.116712698142597,3.1172027587890625,0.6661289760044643,0.22966389676807353,0.22966389676807353,236.32067098576073,236.09100708899265,237.00966267606495,STOP_LOSS,-249.874319683664,-1.0,2025-09-15,2025-11-07T10:34:34.671711
SYMBOL,LONG,237.92999267578125,09:45:00,237.57149938437104,237.6603585065111,697,237.92999267578125,236.32350158691406,1.6064910888671875,1.807907899804486,2.8264923095703125,0.8885912214006696,0.3584932914102126,0.3584932914102126,238.64697925860168,239.0054725500119,237.57149938437104,STOP_LOSS,-249.86982411291817,-1.0,2025-09-16,2025-11-07T10:34:34.675484
SYMBOL,SHORT,238.7899932861328,14:15:00,239.55230268274343,239.49903534003974,327,240.10000610351562,238.7899932861328,1.3100128173828125,2.4593170052994493,0.6999969482421875,0.5326734270368304,0.7623093966106183,0.7623093966106183,237.26537449291158,236.50306509630096,239.55230268274343,STOP_LOSS,-249.27517269167217,-1.0,2025-09-17,2025-11-07T10:34:34.679257
SYMBOL,SHORT,238.9499969482422,09:45:00,239.42559461535183,239.34415976602148,525,241.1999969482422,238.9499969482422,2.25,2.7629448798663754,2.1399993896484375,0.8143484933035714,0.47559766710963913,0.47559766710963913,237.9988016140229,237.52320394691327,239.42559461535183,STOP_LOSS,-249.68877523256054,-1.0,2025-09-18,2025-11-07T10:34:34.683170
SYMBOL,LONG,242.58999633789062,10:50:00,241.49072554756128,241.57472049472227,227,242.58999633789062,240.8000030517578,1.7899932861328125,2.1310725783325135,1.989990234375,0.839949471609933,1.0992707903293422,1.0992707903293422,244.7885379185493,245.88780870887865,241.49072554756128,STOP_LOSS,-249.53446940476067,-1.0,2025-09-19,2025-11-07T10:34:34.687135
SYMBOL,LONG,251.27999877929688,09:55:00,250.0272950847741,250.12407013970574,199,251.27999877929688,248.1699981689453,3.1100006103515625,3.213638692892901,1.5498046875,0.9677505493164062,1.2527036945227792,1.2527036945227792,253.78540616834243,255.0381098628652,250.0272950847741,STOP_LOSS,-249.28803521003306,-1.0,2025-09-22,2025-11-07T10:34:34.690943
SYMBOL,SHORT,255.7899932861328,09:45:00,256.51631943904397,256.4393767772136,344,257.3399963378906,255.7899932861328,1.5500030517578125,2.0144910702144054,2.05999755859375,0.7694266183035714,0.726326152911156,0.726326152911156,254.3373409803105,253.61101482739934,256.51631943904397,STOP_LOSS,-249.85619660143766,-1.0,2025-09-23,2025-11-07T10:34:34.694808
SYMBOL,SHORT,252.6199951171875,09:45:00,253.64166348194536,253.56467722357482,244,255.72999572753906,252.6199951171875,3.1100006103515625,4.0396827644007525,1.7949981689453125,0.7698625837053571,1.0216683647578577,1.0216683647578577,250.57665838767178,249.55499002291393,253.64166348194536,STOP_LOSS,-249.28708100091728,-1.0,2025-09-24,2025-11-07T10:34:34.699083
SYMBOL,LONG,254.2899932861328,14:15:00,253.09807810645344,253.18936642781225,209,254.2899932861328,251.71200561523438,2.5779876708984375,2.8240059982759735,1.717987060546875,0.9128832135881696,1.1919151796793699,1.1919151796793699,256.67382364549155,257.8657388251709,253.09807810645344,STOP_LOSS,-249.1102725529883,-1.0,2025-09-25,2025-11-07T10:34:34.702879
SYMBOL,LONG,255.28500366210938,09:45:00,254.8361693443829,254.90678723814685,556,255.28500366210938,253.77999877929688,1.5050048828125,2.131194804312865,2.2240142822265625,0.7061789376395089,0.4488343177264653,0.4488343177264653,256.1826722975623,256.6315066152888,254.8361693443829,STOP_LOSS,-249.55188065591472,-1.0,2025-09-26,2025-11-07T10:34:34.706644
SYMBOL,LONG,255.58999633789062,09:55:00,254.85021333843423,254.91605839197078,337,255.58999633789062,254.1999969482422,1.3899993896484375,2.111015657200177,1.3199920654296875,0.6584505353655133,0.7397829994563949,0.7397829994563949,257.0695623368034,257.8093453362598,254.85021333843423,STOP_LOSS,-249.3068708168051,-1.0,2025-09-30,2025-11-07T10:34:34.716113
SYMBOL,LONG,257.2349853515625,11:25:00,255.9824218459537,256.0530748349325,199,257.2349853515625,254.5,2.7349853515625,3.8710115326944794,1.990020751953125,0.7065298897879464,1.252563505608805,1.252563505608805,259.7401123627801,260.9926758683889,255.9824218459537,STOP_LOSS,-249.26013761615218,-1.0,2025-10-02,2025-11-07T10:34:34.723347
SYMBOL,LONG,258.1600036621094,09:45:00,256.8182116849901,256.9065989835741,186,258.1600036621094,253.9600067138672,4.1999969482421875,4.751810515230771,1.949981689453125,0.8838729858398438,1.3417919771192715,1.3417919771192715,260.8435876163479,262.1853795934672,256.8182116849901,STOP_LOSS,-249.5733077441845,-1.0,2025-10-03,2025-11-07T10:34:34.727128
SYMBOL,SHORT,256.3399963378906,09:45:00,257.073038824284,256.9671733457684,341,259.07000732421875,256.3399963378906,2.730010986328125,2.578754684347074,3.1039886474609375,1.05865478515625,0.7330424863934013,0.7330424863934013,254.87391136510382,254.14086887871042,257.073038824284,STOP_LOSS,-249.96748786014984,-1.0,2025-10-06,2025-11-07T10:34:34.731321
SYMBOL,SHORT,256.66680908203125,09:45:00,257.0601140744878,257.0056637396664,635,257.3999938964844,256.66680908203125,0.733184814453125,1.3465203048936716,1.110015869140625,0.5445033482142857,0.3933049924565353,0.3933049924565353,255.88019909711818,255.48689410466164,257.0601140744878,STOP_LOSS,-249.7486702098999,-1.0,2025-10-07,2025-11-07T10:34:34.735643
SYMBOL,LONG,257.6799011230469,09:50:00,256.85132216352116,256.91176615068633,301,257.6799011230469,256.1099853515625,1.569915771484375,2.597306771299155,1.46002197265625,0.6044398716517857,0.8285789595257143,0.8285789595257143,259.3370590420983,260.165638001624,256.85132216352116,STOP_LOSS,-249.40226681724,-1.0,2025-10-08,2025-11-07T10:34:34.739507
SYMBOL,SHORT,256.3299865722656,09:45:00,256.6384845470584,256.5659667160735,810,258.0,256.3299865722656,1.670013427734375,2.30290041090908,1.70318603515625,0.7251783098493304,0.30849797479277186,0.30849797479277186,255.71299062268008,255.4044926478873,256.6384845470584,STOP_LOSS,-249.8833595821452,-1.0,2025-10-09,2025-11-07T10:34:34.743758
SYMBOL,SHORT,254.42999267578125,10:55:00,255.2123014223434,255.1431528409748,319,256.1288146972656,254.42999267578125,1.698822021484375,2.4567706059349885,1.44970703125,0.6914858136858258,0.782308746562137,0.782308746562137,252.86537518265698,252.08306643609484,255.2123014223434,STOP_LOSS,-249.5564901533217,-1.0,2025-10-10,2025-11-07T10:34:34.747572
SYMBOL,LONG,249.49000549316406,12:20:00,247.40734429334927,247.4995184964045,120,249.49000549316406,245.55999755859375,3.9300079345703125,4.263674438513802,1.772796630859375,0.9217420305524554,2.082661199814794,2.082661199814794,253.65532789279365,255.73798909260844,247.40734429334927,STOP_LOSS,-249.91934397777527,-1.0,2025-10-13,2025-11-07T10:34:34.751314
SYMBOL,LONG,247.13999938964844,10:25:00,246.11776764966942,246.19751291508516,244,247.13999938964844,245.50010681152344,1.639892578125,2.0564137188279896,2.1800079345703125,0.7974526541573661,1.02223173997902,1.02223173997902,249.18446286960648,250.2066946095855,246.11776764966942,STOP_LOSS,-249.42454455488087,-1.0,2025-10-14,2025-11-07T10:34:34.755116
SYMBOL,LONG,250.25,09:55:00,249.47588189406488,249.5561381109315,322,250.25,248.63999938964844,1.6100006103515625,2.006075881980678,1.5999908447265625,0.8025621686662946,0.7741181059351163,0.7741181059351163,251.79823621187023,252.57235431780535,249.47588189406488,STOP_LOSS,-249.26603011110745,-1.0,2025-10-15,2025-11-07T10:34:34.761029
SYMBOL,LONG,248.3800048828125,10:35:00,247.5179031390917,247.58817585724879,289,248.3800048828125,246.6199951171875,1.760009765625,2.5045420353467596,0.8499908447265625,0.7027271815708706,0.8621017437208138,0.8621017437208138,250.10420837025413,250.96631011397494,247.5179031390917,STOP_LOSS,-249.1474039353152,-1.0,2025-10-16,2025-11-07T10:34:34.764778
SYMBOL,LONG,249.19000244140625,10:00:00,248.15522177843155,248.24509397517403,241,249.19000244140625,247.3699951171875,1.82000732421875,2.0251060841809356,1.9199981689453125,0.8987219674246651,1.034780662974697,1.034780662974697,251.25956376735564,252.29434443033034,248.15522177843155,STOP_LOSS,-249.38213977690197,-1.0,2025-10-17,2025-11-07T10:34:34.768557
SYMBOL,LONG,259.20001220703125,09:55:00,258.10000420568275,258.20878585677093,227,259.20001220703125,255.6300048828125,3.57000732421875,3.2818102028302456,1.21990966796875,1.0878165108816964,1.100008001348499,1.100008001348499,261.40002820972825,262.50003621107675,258.10000420568275,STOP_LOSS,-249.70181630610927,-1.0,2025-10-20,2025-11-07T10:34:34.772301
SYMBOL,LONG,264.82000732421875,09:50:00,263.5785511689218,263.68546972186545,201,264.82000732421875,261.8800048828125,2.94000244140625,2.7497589150463515,1.8900146484375,1.069185529436384,1.2414561552969303,1.2414561552969303,267.3029196348126,268.54437579010954,263.5785511689218,STOP_LOSS,-249.532687214683,-1.0,2025-10-21,2025-11-07T10:34:34.776360
SYMBOL,SHORT,260.0299987792969,09:55:00,260.86515731028715,260.7727176043022,299,262.8500061035156,260.0299987792969,2.82000732421875,3.0506450601199333,1.258514404296875,0.9243970598493304,0.8351585309902703,0.8351585309902703,258.35968171731633,257.52452318632606,260.86515731028715,STOP_LOSS,-249.7124007660908,-1.0,2025-10-22,2025-11-07T10:34:34.780464
SYMBOL,LONG,260.1799011230469,11:50:00,259.05543399618114,259.12699466512646,222,260.1799011230469,258.37799072265625,1.801910400390625,2.518017825920082,1.19000244140625,0.715606689453125,1.1244671268657385,1.1244671268657385,262.42883537677835,263.5533025036441,259.05543399618114,STOP_LOSS,-249.63170216419394,-1.0,2025-10-23,2025-11-07T10:34:34.784528
SYMBOL,LONG,261.6199951171875,10:40:00,260.3011259319866,260.37579961188334,189,261.6199951171875,259.5899963378906,2.029998779296875,2.7184930247221715,1.420013427734375,0.7467367989676339,1.3188691852009242,1.3188691852009242,264.25773348758935,265.5766026727903,260.3011259319866,STOP_LOSS,-249.26627600297468,-1.0,2025-10-24,2025-11-07T10:34:34.788409
SYMBOL,LONG,266.6600036621094,10:00:00,265.8531287974319,265.92152631940456,309,266.6600036621094,264.7149963378906,1.94500732421875,2.843680981595092,1.58990478515625,0.6839752197265625,0.8068748646774679,0.8068748646774679,268.2737533914643,269.0806282561418,265.8531287974319,STOP_LOSS,-249.3243331853376,-1.0,2025-10-27,2025-11-07T10:34:34.792510
SYMBOL,SHORT,268.260009765625,10:25:00,269.0225837755175,268.9505592393847,327,269.8699951171875,268.260009765625,1.6099853515625,2.2353290114825644,1.489990234375,0.720245361328125,0.7625740098924894,0.7625740098924894,266.73486174584,265.97228773594753,269.0225837755175,STOP_LOSS,-249.36170123484402,-1.0,2025-10-28,2025-11-07T10:34:34.796308
